Dist Code,Year,State Code,State,District,CANALS AREA (1000 ha),TANKS AREA (1000 ha),TUBE WELLS AREA (1000 ha),OTHER WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),OTHER SOURCES AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha)
184,2003,4,Haryana,Karnal,156.18,0,434.52,0,434.52,9.02,599.72,1153.24
184,2004,4,Haryana,Karnal,171.23,0,419.16,0,419.16,9.35,599.73,1121.54
184,2005,4,Haryana,Karnal,205.13,0,389.39,0,389.39,9.35,603.86,1156.32
184,2006,4,Haryana,Karnal,210.18,0,384.98,0,384.98,9.84,605,1141.5
184,2007,4,Haryana,Karnal,211.18,0,389.62,0,389.62,9.02,609.82,1162.42
184,2008,4,Haryana,Karnal,211,0,386.82,0,386.82,0,597.82,1171.06
184,2009,4,Haryana,Karnal,187.54,0,420.28,0,420.28,0,607.82,1170.78
184,2010,4,Haryana,Karnal,98.42,0,512.2,0,512.2,0,610.62,0
184,2011,4,Haryana,Karnal,105.2,0,499.44,0,499.44,0,602.82,1160.6
184,2012,4,Haryana,Karnal,88.97,0,514.75,0,514.75,0.18,603.88,1158.71
184,2013,4,Haryana,Karnal,137.66,0,456.8,0,456.8,0,594.44,1151.58
184,2014,4,Haryana,Karnal,132.82,0,467.68,0,467.68,0.07,600.56,1153.31
184,2015,4,Haryana,Karnal,136.14,0,461.5,0,461.5,0,597.64,1147.7
184,2016,4,Haryana,Karnal,162.14,0,442.32,0,442.32,0,604.46,1133.64
184,2017,4,Haryana,Karnal,187.14,0,416.5,0,416.5,0,603.64,1170.06
186,2000,4,Haryana,Rohtak,255.26,0,179,0,179,0,434.26,663.46
186,2001,4,Haryana,Rohtak,269.13,0,153.48,0,153.48,1,423.61,682.46
186,2002,4,Haryana,Rohtak,249.26,0,162.04,0,162.04,0,411.3,637.54
186,2003,4,Haryana,Rohtak,237,0,199.13,0,199.13,0,436.13,650.59
186,2004,4,Haryana,Rohtak,250.98,0,134.85,0,134.85,0,385.83,559.33
186,2005,4,Haryana,Rohtak,236.47,0,158.64,0,158.64,0,395.11,681.28
186,2006,4,Haryana,Rohtak,232.26,0,157.22,0,157.22,0,389.48,685.71
186,2007,4,Haryana,Rohtak,252.26,0,151.91,0,151.91,0,404.17,695.19
186,2008,4,Haryana,Rohtak,230.26,0,161.96,0,161.96,0,392.22,714.59
186,2009,4,Haryana,Rohtak,238.26,0,160.91,0,160.91,0,399.17,697.5
186,2010,4,Haryana,Rohtak,209.22,0,183.41,0,183.41,0,392.63,0
186,2011,4,Haryana,Rohtak,205.52,0,186.91,0,186.91,0,393.3,732.11
186,2012,4,Haryana,Rohtak,242.93,0,156.05,0,156.05,0,398.98,696.23
186,2013,4,Haryana,Rohtak,150.05,0,257.41,0,257.41,0,407.47,719.27
186,2014,4,Haryana,Rohtak,146.56,0,290.48,0,290.48,0,437.03,721.63
186,2015,4,Haryana,Rohtak,149.39,0,291.99,0,291.99,0,441.38,748.06
186,2016,4,Haryana,Rohtak,149,0,283.08,0,283.08,0,432.08,720.92
186,2017,4,Haryana,Rohtak,165,0,268.86,0,268.86,0,433.86,772.09
189,2000,12,Uttar Pradesh,Saharanpur,64.74,0,283.7,0.76,284.46,1.05,350.24,517.95
189,2001,12,Uttar Pradesh,Saharanpur,65.25,0.01,285.84,0.15,285.99,1.08,352.32,517.59
189,2002,12,Uttar Pradesh,Saharanpur,62.94,0.02,286.9,0,286.9,1.83,351.67,514.42
189,2003,12,Uttar Pradesh,Saharanpur,62.51,1.99,290.67,0,290.67,0.02,355.18,530.42
189,2004,12,Uttar Pradesh,Saharanpur,58.13,0.1,302,0,302,2,362.21,530.48
189,2005,12,Uttar Pradesh,Saharanpur,59.86,0,300.19,0.14,300.34,2.11,362.31,524.03
189,2006,12,Uttar Pradesh,Saharanpur,56.73,0.01,304.1,0,304.11,2.21,363.06,514.16
189,2007,12,Uttar Pradesh,Saharanpur,55.91,0,306.31,0,306.31,2.27,364.49,519.54
189,2008,12,Uttar Pradesh,Saharanpur,54.19,0,309.52,0,309.52,2.37,366.07,529.07
189,2009,12,Uttar Pradesh,Saharanpur,53.39,0,310,0,310,2.3,365.69,537.4
189,2010,12,Uttar Pradesh,Saharanpur,53.01,0,312.06,0,312.06,1.35,366.44,534.94
189,2011,12,Uttar Pradesh,Saharanpur,54.08,0,310.76,0.3,311.07,1.98,367.13,530.98
189,2012,12,Uttar Pradesh,Saharanpur,54.02,0,310.39,0,310.39,1.67,366.08,529.63
189,2013,12,Uttar Pradesh,Saharanpur,53.67,0,308.63,0.01,308.64,1.76,364.07,528.48
189,2014,12,Uttar Pradesh,Saharanpur,48.96,0,314.88,0.79,315.67,1.18,365.81,540.67
189,2015,12,Uttar Pradesh,Saharanpur,43.65,0,317.14,4.52,321.67,1.24,366.55,559.71
189,2016,12,Uttar Pradesh,Saharanpur,43.57,0,317.23,4.67,321.91,1.66,367.14,570.66
189,2017,12,Uttar Pradesh,Saharanpur,12.02,0,94.2,1.13,95.33,1.99,109.34,152.19
190,2000,12,Uttar Pradesh,Muzaffarnagar,84.28,0,237.06,0.16,237.22,0.11,321.61,485.37
190,2001,12,Uttar Pradesh,Muzaffarnagar,83.39,0.01,240.01,0.35,240.37,0.02,323.78,483.45
190,2002,12,Uttar Pradesh,Muzaffarnagar,79.55,0.02,239.08,0.76,239.84,0.01,319.41,453.75
190,2003,12,Uttar Pradesh,Muzaffarnagar,79.28,0.01,241.92,0.28,242.2,0.02,321.51,471.67
190,2004,12,Uttar Pradesh,Muzaffarnagar,76.82,0.01,245.15,0.39,245.54,0.01,322.38,480.06
190,2005,12,Uttar Pradesh,Muzaffarnagar,76.16,0.02,232.04,0,232.04,0.01,308.23,474.65
190,2006,12,Uttar Pradesh,Muzaffarnagar,75.21,0,248.25,0,248.25,0.01,323.47,468.15
190,2007,12,Uttar Pradesh,Muzaffarnagar,71.32,0,254.12,0,254.12,0.01,325.45,466.92
190,2008,12,Uttar Pradesh,Muzaffarnagar,70.55,0.01,254.46,0,254.46,0.01,325.02,483.15
190,2009,12,Uttar Pradesh,Muzaffarnagar,70.24,0,253.41,0,253.41,0,323.65,491.13
190,2010,12,Uttar Pradesh,Muzaffarnagar,69.97,0,251.57,0,251.57,0,321.55,490.58
190,2011,12,Uttar Pradesh,Muzaffarnagar,66.24,0,250.34,0.56,250.9,0,317.14,489.59
190,2012,12,Uttar Pradesh,Muzaffarnagar,67.33,0,249.76,2.31,252.07,0.01,319.41,488
190,2013,12,Uttar Pradesh,Muzaffarnagar,63,0.01,241.08,15.33,256.4,0.02,319.44,475.1
190,2014,12,Uttar Pradesh,Muzaffarnagar,52.54,0,243.91,94.71,338.62,20.17,411.33,590.06
190,2015,12,Uttar Pradesh,Muzaffarnagar,61.55,0,257.43,0.64,258.07,0,319.62,489.16
190,2016,12,Uttar Pradesh,Muzaffarnagar,61.55,0,257.43,0.64,258.07,0,319.62,489.16
191,2000,12,Uttar Pradesh,Meerut,77.16,0.01,394.08,11.82,405.89,15.6,498.66,795.68
191,2001,12,Uttar Pradesh,Meerut,71.66,0,382.61,49.39,432,1.48,505.15,788.86
191,2002,12,Uttar Pradesh,Meerut,75.3,0,342.29,54.34,396.63,0.1,472.03,750.13
191,2003,12,Uttar Pradesh,Meerut,65.35,0,373.11,33.94,407.05,0.11,472.51,786.03
191,2004,12,Uttar Pradesh,Meerut,63.86,0.07,369.57,23.21,392.78,0.11,456.79,765.97
191,2005,12,Uttar Pradesh,Meerut,67.3,0.18,388.65,0,388.67,1.06,457.2,760.74
191,2006,12,Uttar Pradesh,Meerut,65.09,0,391.64,0,391.64,0.7,457.42,756.25
191,2007,12,Uttar Pradesh,Meerut,63.83,0.18,392.05,0,392.05,0.21,456.27,753.26
191,2008,12,Uttar Pradesh,Meerut,62.23,0.23,390.08,0,390.08,0.47,453.01,751.99
191,2009,12,Uttar Pradesh,Meerut,59.28,0.42,387.96,0,387.96,0.69,448.34,749.28
191,2010,12,Uttar Pradesh,Meerut,63.47,0.08,383,0,383,0.07,446.61,732.39
191,2011,12,Uttar Pradesh,Meerut,57.29,0,395.35,8.32,403.67,1.19,462.17,729.77
191,2012,12,Uttar Pradesh,Meerut,58.69,0,386.06,11.85,397.9,1.87,458.47,719.86
191,2013,12,Uttar Pradesh,Meerut,58.07,0,380.13,13.24,393.38,1.01,452.45,707.79
191,2014,12,Uttar Pradesh,Meerut,50.62,0,402.52,20.74,423.26,0,473.87,733.44
191,2015,12,Uttar Pradesh,Meerut,47.57,0,387.43,17.48,404.91,0,452.49,724.65
191,2016,12,Uttar Pradesh,Meerut,47.07,0,393.8,11.91,405.71,0,452.79,730.01
192,2000,12,Uttar Pradesh,Buland Shahar,41.54,0,247.85,7.91,255.77,6.25,303.55,576.1
192,2001,12,Uttar Pradesh,Buland Shahar,41.9,0,245.22,18.44,263.65,1.94,307.49,563.76
192,2002,12,Uttar Pradesh,Buland Shahar,41.1,0,234.59,26.02,260.62,1.55,303.27,570
192,2003,12,Uttar Pradesh,Buland Shahar,39.87,0.04,256.2,17.2,273.39,1.55,314.85,593.76
192,2004,12,Uttar Pradesh,Buland Shahar,32.26,0.7,257.72,18.53,276.25,0.13,309.34,588.88
192,2005,12,Uttar Pradesh,Buland Shahar,40.21,0.01,280.34,0,280.34,0.93,321.5,585.36
192,2006,12,Uttar Pradesh,Buland Shahar,39.22,0.42,264.74,0,264.76,0.15,304.54,585.83
192,2007,12,Uttar Pradesh,Buland Shahar,38.62,0.01,265.45,0,265.45,0.02,304.1,588.3
192,2008,12,Uttar Pradesh,Buland Shahar,36.22,0.02,269.37,0,269.37,0.11,305.73,585.09
192,2009,12,Uttar Pradesh,Buland Shahar,30.92,0.2,277.1,0,277.1,0.13,308.36,593.15
192,2010,12,Uttar Pradesh,Buland Shahar,32.67,0,276.62,0,276.62,0,309.29,593.53
192,2011,12,Uttar Pradesh,Buland Shahar,31.91,0,303.69,8.93,312.6,0.38,344.9,592.7
192,2012,12,Uttar Pradesh,Buland Shahar,32.22,0,297,11.55,308.54,0.78,341.54,590.47
192,2013,12,Uttar Pradesh,Buland Shahar,30.3,0,300.47,10.44,310.9,0.29,341.51,593.06
192,2014,12,Uttar Pradesh,Buland Shahar,30.14,0,303.99,13.87,317.86,0,348,605.9
192,2015,12,Uttar Pradesh,Buland Shahar,24.79,0,301.88,14.3,316.16,0.07,341.01,576.32
192,2016,12,Uttar Pradesh,Buland Shahar,24.56,0,304.21,12.39,316.61,0.07,341.23,606.14
194,2000,12,Uttar Pradesh,Aligarh,67.03,0,361.57,13.07,374.64,0.21,441.87,603.79
194,2001,12,Uttar Pradesh,Aligarh,46.57,0,389.37,2.85,392.22,0.01,438.81,604.48
194,2002,12,Uttar Pradesh,Aligarh,44.28,0.11,395.01,0,395.01,0.14,439.54,592.12
194,2003,12,Uttar Pradesh,Aligarh,48.49,0.03,397.68,0.38,398.05,0.1,446.66,598.54
194,2004,12,Uttar Pradesh,Aligarh,44.56,0.06,402.65,0.15,402.81,0.04,447.47,620.4
194,2005,12,Uttar Pradesh,Aligarh,46.95,0.07,387.79,0,387.8,0.05,434.86,627.22
194,2006,12,Uttar Pradesh,Aligarh,46.1,0,389.65,0,389.65,0,435.74,626.66
194,2007,12,Uttar Pradesh,Aligarh,46.25,0.01,387.83,0,387.83,0.51,434.6,623.24
194,2008,12,Uttar Pradesh,Aligarh,47.46,0.32,389.92,0,389.92,0.04,437.72,630.12
194,2009,12,Uttar Pradesh,Aligarh,41.89,0.3,388.18,0,388.18,0.06,430.42,658.21
194,2010,12,Uttar Pradesh,Aligarh,41.31,0,404.63,0,404.63,0,445.94,648.04
194,2011,12,Uttar Pradesh,Aligarh,40.24,0,410.83,0,410.83,0.05,451.12,653.46
194,2012,12,Uttar Pradesh,Aligarh,39.43,0,413.13,0,413.13,0.09,452.65,665.9
194,2013,12,Uttar Pradesh,Aligarh,36.78,0,415.84,0,415.84,0.06,452.69,673.07
194,2014,12,Uttar Pradesh,Aligarh,32.4,0.01,421.18,0.04,421.21,0,453.62,693.56
194,2015,12,Uttar Pradesh,Aligarh,34.46,0,415.58,0.26,415.83,0,450.3,707.54
194,2016,12,Uttar Pradesh,Aligarh,34.29,0,415.28,0.55,415.83,0,450.13,708.81
195,2000,12,Uttar Pradesh,Mathura,105.58,0,157.72,0.11,157.83,0.4,263.81,322.76
195,2001,12,Uttar Pradesh,Mathura,99.74,0,166.33,0.07,166.4,0.23,266.37,324.21
195,2002,12,Uttar Pradesh,Mathura,100.15,0.25,163.96,0,163.96,0,264.36,311.15
195,2003,12,Uttar Pradesh,Mathura,102.26,0,164.25,0.3,164.55,0,266.8,317.66
195,2004,12,Uttar Pradesh,Mathura,107.65,0.04,159.1,0,159.1,0.1,266.89,323.74
195,2005,12,Uttar Pradesh,Mathura,103.53,0,157,0,157,0,260.53,323.82
195,2006,12,Uttar Pradesh,Mathura,108.1,0,152.07,0,152.07,0,260.18,322.94
195,2007,12,Uttar Pradesh,Mathura,97.18,0,162.97,0,162.97,0,260.15,324.43
195,2008,12,Uttar Pradesh,Mathura,106.41,0,161.34,0,161.34,0,267.75,326.35
195,2009,12,Uttar Pradesh,Mathura,105.49,0,162.57,0,162.57,0,268.07,332.91
195,2010,12,Uttar Pradesh,Mathura,98.59,0,162.86,0,162.86,0,261.45,327.41
195,2011,12,Uttar Pradesh,Mathura,100.97,0,165.2,0,165.2,0,266.17,329.71
195,2012,12,Uttar Pradesh,Mathura,104.92,0,161.55,0,161.55,0,266.47,330.7
195,2013,12,Uttar Pradesh,Mathura,103.77,0,164.29,0,164.29,0,268.06,330.3
195,2014,12,Uttar Pradesh,Mathura,103.17,0,164.86,0,164.86,0,268.03,333.58
195,2015,12,Uttar Pradesh,Mathura,101.49,0,165.51,0,165.51,0,267,334.55
195,2016,12,Uttar Pradesh,Mathura,101.47,0,165.53,0,165.53,0,266.99,335.7
196,2000,12,Uttar Pradesh,Agra,32.92,0.03,253.67,3.36,257.03,0.49,290.47,316.81
196,2001,12,Uttar Pradesh,Agra,27.09,0.43,265.27,3.36,268.62,0.27,296.41,322.13
196,2002,12,Uttar Pradesh,Agra,28.91,0.65,263.56,1.13,264.7,0.08,294.34,319.3
196,2003,12,Uttar Pradesh,Agra,34.32,1.16,262.96,0.9,263.85,0.08,299.42,322.7
196,2004,12,Uttar Pradesh,Agra,32.69,0.71,263.21,2.04,265.25,0.03,298.66,327
196,2005,12,Uttar Pradesh,Agra,33.09,0.64,273.34,0,273.34,0.07,307.12,333.55
196,2006,12,Uttar Pradesh,Agra,36.89,0.58,271.64,0,271.64,0.22,309.32,339.37
196,2007,12,Uttar Pradesh,Agra,36.08,0.43,276.29,0,276.29,0.05,312.84,345.79
196,2008,12,Uttar Pradesh,Agra,38.24,0.33,269.45,0,269.45,0.04,308.06,360.75
196,2009,12,Uttar Pradesh,Agra,36.23,0.44,278.66,0,278.66,0.07,315.4,367.8
196,2010,12,Uttar Pradesh,Agra,34.28,0.29,283.69,0,283.69,0.06,318.3,357.58
196,2011,12,Uttar Pradesh,Agra,27.66,0,289.34,0.42,289.76,0.02,317.43,358.45
196,2012,12,Uttar Pradesh,Agra,27.91,0,288.75,0.52,289.27,0.03,317.2,355.85
196,2013,12,Uttar Pradesh,Agra,26.59,0.04,283.58,1.77,285.35,0.03,311.99,352.37
196,2014,12,Uttar Pradesh,Agra,19.86,0,288.36,0.09,288.46,0.04,308.35,363.49
196,2015,12,Uttar Pradesh,Agra,24.74,0.02,274.83,0.28,275.12,0.02,299.89,358.37
196,2016,12,Uttar Pradesh,Agra,25.05,0.03,274.69,0.73,275.41,0.02,300.51,368.17
197,2000,12,Uttar Pradesh,Mainpuri,56.87,0.05,222.1,5.02,227.11,0.15,284.17,402.27
197,2001,12,Uttar Pradesh,Mainpuri,60.67,0.01,245.44,0.15,245.59,0.05,306.31,419.31
197,2002,12,Uttar Pradesh,Mainpuri,67.3,0.02,228.65,0.12,228.76,0.04,296.13,402.1
197,2003,12,Uttar Pradesh,Mainpuri,56.62,0.02,240.38,0.05,240.43,0.06,297.14,399.64
197,2004,12,Uttar Pradesh,Mainpuri,62.19,0.01,217.14,0.24,217.37,0.05,279.63,437.62
197,2005,12,Uttar Pradesh,Mainpuri,51.27,0.09,244.94,0,244.95,0.02,296.33,464.8
197,2006,12,Uttar Pradesh,Mainpuri,51.66,0.02,246.02,0,246.03,0.13,297.82,492.88
197,2007,12,Uttar Pradesh,Mainpuri,62.86,0.03,230.09,0,230.09,0,292.99,491.39
197,2008,12,Uttar Pradesh,Mainpuri,69.8,0.02,216.2,0,216.2,0.08,286.09,513.43
197,2009,12,Uttar Pradesh,Mainpuri,68.39,0.02,224.04,0,224.04,0.08,292.53,464.86
197,2010,12,Uttar Pradesh,Mainpuri,62.06,0.02,245.76,0,245.76,0,307.84,482.78
197,2011,12,Uttar Pradesh,Mainpuri,65.37,0.14,236.93,3.6,240.52,0.28,306.31,468.01
197,2012,12,Uttar Pradesh,Mainpuri,61.08,0.02,236.49,1.77,238.25,0.02,299.36,471.76
197,2013,12,Uttar Pradesh,Mainpuri,57.45,0.02,242.29,0.62,242.9,0,300.38,487.75
197,2014,12,Uttar Pradesh,Mainpuri,64.89,0.02,252.3,0.17,252.47,0.01,317.4,516.11
197,2015,12,Uttar Pradesh,Mainpuri,60.2,0,226.04,19.72,245.75,0,305.96,475.67
197,2016,12,Uttar Pradesh,Mainpuri,61.6,0.01,226.79,18.35,245.14,0,306.75,482.86
198,2000,12,Uttar Pradesh,Etah,44.8,0.11,186.14,51.66,237.8,1.33,284.04,398.11
198,2001,12,Uttar Pradesh,Etah,46.94,0.08,186.71,71.88,258.59,6.32,311.94,438.33
198,2002,12,Uttar Pradesh,Etah,37.61,0,224.35,31.51,255.86,1.29,294.75,434.11
198,2003,12,Uttar Pradesh,Etah,32.17,0,153.69,108.78,262.46,8.44,303.07,409.63
198,2004,12,Uttar Pradesh,Etah,33.88,0,159.67,108.11,267.78,7.69,309.35,450.14
198,2005,12,Uttar Pradesh,Etah,31.25,0.02,275.6,0,275.6,9.16,316.03,453.55
198,2006,12,Uttar Pradesh,Etah,32.25,0,274.08,0,274.08,6.17,312.49,463.3
198,2007,12,Uttar Pradesh,Etah,31.24,0,275.37,0,275.37,7.12,313.73,480.38
198,2008,12,Uttar Pradesh,Etah,32.66,0,277.07,0,277.07,0,309.72,475.83
198,2009,12,Uttar Pradesh,Etah,35.99,0,278.06,0,278.06,8.24,322.29,498.55
198,2010,12,Uttar Pradesh,Etah,31.22,0,280.54,0,280.54,0,311.76,483.96
198,2011,12,Uttar Pradesh,Etah,28.99,0,259.42,32.44,291.85,0,320.85,482.61
198,2012,12,Uttar Pradesh,Etah,31.53,0,239.68,50.42,290.1,0,321.62,489.85
198,2013,12,Uttar Pradesh,Etah,41.39,0,236.61,49.54,286.15,0,327.55,518.56
198,2014,12,Uttar Pradesh,Etah,11.47,0,172.52,0,172.52,0,183.99,286.46
198,2015,12,Uttar Pradesh,Etah,31.99,0.37,257.63,147.38,405.01,7.78,445.15,655.63
198,2016,12,Uttar Pradesh,Etah,24.24,0,235.91,74.62,310.52,2.51,337.27,539.9
199,2000,12,Uttar Pradesh,Bareilly,38.39,1.45,187.7,0.77,188.47,23.48,251.79,480.69
199,2001,12,Uttar Pradesh,Bareilly,39.64,1.66,189.7,23.33,213.03,12.37,266.69,481.43
199,2002,12,Uttar Pradesh,Bareilly,39.9,2.37,236.32,0,236.32,15.92,294.51,450.1
199,2003,12,Uttar Pradesh,Bareilly,43.92,1.86,254.84,0,254.84,14.72,315.33,490.51
199,2004,12,Uttar Pradesh,Bareilly,37.72,2.1,244.58,1.52,246.1,3.14,289.05,508.33
199,2005,12,Uttar Pradesh,Bareilly,36.12,2.04,270.52,0,270.52,4.24,312.92,496.32
199,2006,12,Uttar Pradesh,Bareilly,32.46,1.21,274.39,0,274.39,4.36,312.42,487.28
199,2007,12,Uttar Pradesh,Bareilly,31.76,1.03,251.62,0,251.62,7.02,291.43,491.42
199,2008,12,Uttar Pradesh,Bareilly,30.93,0.85,257.1,0,257.1,4.19,293.08,514.5
199,2009,12,Uttar Pradesh,Bareilly,21.23,0.47,283.2,0,283.2,2.05,306.94,487.4
199,2010,12,Uttar Pradesh,Bareilly,26.54,0.1,283.2,0,283.2,1.87,311.71,501.57
199,2011,12,Uttar Pradesh,Bareilly,24.32,0.35,199.24,57.01,256.25,33.84,314.75,501.95
199,2012,12,Uttar Pradesh,Bareilly,18.47,0.36,182.65,74.37,257.02,38.93,314.78,503.77
199,2013,12,Uttar Pradesh,Bareilly,15.84,0.03,194.89,106.49,301.38,3.12,320.37,502.95
199,2014,12,Uttar Pradesh,Bareilly,13.57,0.06,182.16,124.41,306.56,0.8,320.99,510.28
199,2015,12,Uttar Pradesh,Bareilly,13.14,0.13,118.45,167.77,286.22,9.37,308.85,463.14
199,2016,12,Uttar Pradesh,Bareilly,13.14,0.13,115.64,171.5,287.14,8.5,308.9,503.26
200,2000,12,Uttar Pradesh,Budaun,0.15,0.31,342.07,0.01,342.08,8.83,351.36,500.71
200,2001,12,Uttar Pradesh,Budaun,0.1,0,386.38,0,386.38,0.04,386.52,502.95
200,2002,12,Uttar Pradesh,Budaun,0.1,0,341.36,0,341.36,0,341.46,470.58
200,2003,12,Uttar Pradesh,Budaun,0.05,0,322.17,61.81,383.98,0,384.03,484.16
200,2004,12,Uttar Pradesh,Budaun,0.02,0,271.73,43.36,315.09,62.47,377.58,505.77
200,2005,12,Uttar Pradesh,Budaun,0.04,0,383.74,0,383.74,4.98,388.76,507.21
200,2006,12,Uttar Pradesh,Budaun,0.06,0,380.97,0,380.97,4.11,385.13,510.25
200,2007,12,Uttar Pradesh,Budaun,0.05,0,371.34,0,371.34,4.36,375.75,516.52
200,2008,12,Uttar Pradesh,Budaun,0.03,0,361.98,0,361.98,5.93,367.94,524.85
200,2009,12,Uttar Pradesh,Budaun,0,0,369.62,0,369.62,4.83,374.44,507.97
200,2010,12,Uttar Pradesh,Budaun,0,0,366.27,0,366.27,4.08,370.34,496.36
200,2011,12,Uttar Pradesh,Budaun,0,0,298.13,11.81,309.94,25.38,335.31,549.6
200,2012,12,Uttar Pradesh,Budaun,0,0,243.13,17.87,261,150.29,411.28,565.64
200,2013,12,Uttar Pradesh,Budaun,0,0.03,248.08,154.54,402.63,10.75,413.42,569.62
200,2014,12,Uttar Pradesh,Budaun,0,0,212.28,118.64,330.92,10.45,341.36,462.1
200,2015,12,Uttar Pradesh,Budaun,0.04,0.01,264.62,124.38,389.01,19.59,408.64,589.26
200,2016,12,Uttar Pradesh,Budaun,0.01,0.01,246.55,124.39,370.95,19.59,390.55,570.44
201,2000,12,Uttar Pradesh,Moradabad,10.56,0.84,386.14,6.51,392.65,0.01,404.06,694.58
201,2001,12,Uttar Pradesh,Moradabad,7.41,0.14,316.11,91.9,408,0.12,415.68,695.79
201,2002,12,Uttar Pradesh,Moradabad,10.73,0.03,348.62,34.77,383.39,10.82,404.97,656.35
201,2003,12,Uttar Pradesh,Moradabad,11.48,1.29,333.4,109.49,442.89,0.06,455.72,687.04
201,2004,12,Uttar Pradesh,Moradabad,8.83,0.07,322.2,80.94,403.14,36.2,448.24,711.44
201,2005,12,Uttar Pradesh,Moradabad,12.17,0.16,395.36,0,395.36,12.64,420.32,721.99
201,2006,12,Uttar Pradesh,Moradabad,16.09,0.1,356.08,0,356.08,10.22,382.47,714.36
201,2007,12,Uttar Pradesh,Moradabad,10.78,0.12,375.95,0,375.95,4.36,391.21,719.69
201,2008,12,Uttar Pradesh,Moradabad,9.03,0.13,369.26,0,369.26,4.86,383.28,726.87
201,2009,12,Uttar Pradesh,Moradabad,9.72,0.52,354.37,0,354.37,15.48,380.1,710.87
201,2010,12,Uttar Pradesh,Moradabad,12.55,0.16,333.92,0,333.92,7.2,353.81,711.27
201,2011,12,Uttar Pradesh,Moradabad,9.71,0,350.66,111.06,461.73,3.56,475,689.77
201,2012,12,Uttar Pradesh,Moradabad,12.39,0,348.55,111.09,459.64,3.05,475.09,700.53
201,2013,12,Uttar Pradesh,Moradabad,11.68,0,291.79,167.63,459.42,4.37,475.46,703.1
201,2014,12,Uttar Pradesh,Moradabad,9.99,0,216.35,126.24,342.6,0,352.58,535.42
201,2015,12,Uttar Pradesh,Moradabad,1.5,0.21,378.32,93.74,472.04,7.82,481.56,702.26
201,2016,12,Uttar Pradesh,Moradabad,1.44,0.21,348.73,93.89,442.62,7.76,452.03,708.29
202,2000,12,Uttar Pradesh,Shahjahanpur,24.35,0.12,260.73,1.03,261.76,0.83,287.05,533.48
202,2001,12,Uttar Pradesh,Shahjahanpur,25.05,0.05,328.7,2.87,331.58,0,356.68,551.61
202,2002,12,Uttar Pradesh,Shahjahanpur,16.45,1.01,200.03,59.04,259.07,0.72,277.24,465.64
202,2003,12,Uttar Pradesh,Shahjahanpur,14.96,2.38,234.9,72.87,307.77,0.28,325.39,512.78
202,2004,12,Uttar Pradesh,Shahjahanpur,10.47,0.2,318.03,0.07,318.1,0.04,328.81,525.24
202,2005,12,Uttar Pradesh,Shahjahanpur,12.3,0.12,255.82,0,255.82,0.05,268.3,509.66
202,2006,12,Uttar Pradesh,Shahjahanpur,12.4,0.08,309.09,0,309.09,0,321.57,547.43
202,2007,12,Uttar Pradesh,Shahjahanpur,10.85,0.37,319.88,0,319.88,0,331.1,554.93
202,2008,12,Uttar Pradesh,Shahjahanpur,10.75,0,320.68,0,320.68,0.01,331.43,551.53
202,2009,12,Uttar Pradesh,Shahjahanpur,13.62,0,323.03,0,323.03,0,336.65,539.18
202,2010,12,Uttar Pradesh,Shahjahanpur,9.99,0,312.23,0,312.23,0,322.21,536.97
202,2011,12,Uttar Pradesh,Shahjahanpur,5.35,0,220.86,95.9,316.75,0.01,322.11,552.48
202,2012,12,Uttar Pradesh,Shahjahanpur,7.54,0,293.04,22.24,315.28,0.01,322.83,542.02
202,2013,12,Uttar Pradesh,Shahjahanpur,9.55,0,235.8,77.73,313.54,0.01,323.1,546.65
202,2014,12,Uttar Pradesh,Shahjahanpur,10.09,0,140.93,180.63,321.56,0,331.65,531.58
202,2015,12,Uttar Pradesh,Shahjahanpur,1.69,0.01,225.84,107.44,333.27,9.63,344.61,536.42
202,2016,12,Uttar Pradesh,Shahjahanpur,1.69,0.01,225.93,107.45,333.38,9.63,344.72,566.26
203,2000,12,Uttar Pradesh,Pilibhit,50.94,0.27,145.5,0.31,145.8,0.17,197.18,348.64
203,2001,12,Uttar Pradesh,Pilibhit,52.78,0.04,161.54,0,161.54,0.14,214.5,344.59
203,2002,12,Uttar Pradesh,Pilibhit,43.28,0.06,105.59,68.04,173.63,2.56,219.52,316.32
203,2003,12,Uttar Pradesh,Pilibhit,59.73,0.06,170.17,0.26,170.42,0.92,231.13,383.43
203,2004,12,Uttar Pradesh,Pilibhit,56.89,0.2,160.61,5.77,166.38,1.73,225.19,403.71
203,2005,12,Uttar Pradesh,Pilibhit,49.9,0.47,174.28,0,174.28,0.48,225.12,394.3
203,2006,12,Uttar Pradesh,Pilibhit,51.64,0.17,161.4,0,161.4,1.1,214.31,381.04
203,2007,12,Uttar Pradesh,Pilibhit,52.02,0.1,179.15,0,179.15,0.18,231.44,387.11
203,2008,12,Uttar Pradesh,Pilibhit,56.05,0.12,162.29,0,162.29,0.4,218.86,397.84
203,2009,12,Uttar Pradesh,Pilibhit,49.38,0.05,155.85,0,155.85,0.07,205.35,386.61
203,2010,12,Uttar Pradesh,Pilibhit,45.91,0.01,158.05,0,158.05,0.02,203.99,383.73
203,2011,12,Uttar Pradesh,Pilibhit,43.38,0,186.42,0.3,186.73,0,230.1,385.67
